V,E,ElogE,VlogV,ElogV,VlogE,Iterations
953, 181451, 3.16981e+06, 9431.2, 1.7957e+06, 16648.2, 6702616
953, 204132, 3.60071e+06, 9431.2, 2.02016e+06, 16810.1, 7609790
953, 226814, 4.03528e+06, 9431.2, 2.24463e+06, 16955, 8524290
953, 249495, 4.47311e+06, 9431.2, 2.46909e+06, 17086, 9445306
953, 272176, 4.91391e+06, 9431.2, 2.69354e+06, 17205.6, 10372280
953, 294858, 5.35747e+06, 9431.2, 2.91801e+06, 17315.7, 11304754
953, 317539, 5.80353e+06, 9431.2, 3.14247e+06, 17417.6, 12242227
953, 340221, 6.25194e+06, 9431.2, 3.36694e+06, 17512.4, 13184419
953, 362902, 6.70252e+06, 9431.2, 3.5914e+06, 17601.2, 14130937
953, 385583, 7.15514e+06, 9431.2, 3.81586e+06, 17684.5, 15081547
953, 408265, 7.60971e+06, 9431.2, 4.04033e+06, 17763.1, 16036051
953, 430946, 8.06608e+06, 9431.2, 4.26478e+06, 17837.4, 16994150
954, 181832, 3.17701e+06, 9442.54, 1.79975e+06, 16668.5, 6717790
954, 204561, 3.6089e+06, 9442.54, 2.02471e+06, 16830.6, 7627021
954, 227290, 4.04444e+06, 9442.54, 2.24968e+06, 16975.6, 8543554
954, 250019, 4.48326e+06, 9442.54, 2.47465e+06, 17106.8, 9466657
954, 272748, 4.92507e+06, 9442.54, 2.69962e+06, 17226.6, 10395730
954, 295477, 5.36961e+06, 9442.54, 2.92459e+06, 17336.7, 11330274
954, 318206, 5.81668e+06, 9442.54, 3.14955e+06, 17438.7, 12269868
954, 340935, 6.26609e+06, 9442.54, 3.37452e+06, 17533.7, 13214151
954, 363664, 6.71769e+06, 9442.54, 3.59949e+06, 17622.5, 14162809
954, 386393, 7.17134e+06, 9442.54, 3.82446e+06, 17706, 15115568
954, 409122, 7.62692e+06, 9442.54, 4.04943e+06, 17784.6, 16072188
954, 431851, 8.08433e+06, 9442.54, 4.27439e+06, 17859, 17032452
955, 182214, 3.18424e+06, 9453.89, 1.8038e+06, 16688.9, 6733006
955, 204990, 3.61709e+06, 9453.89, 2.02927e+06, 16851.2, 7644255
955, 227767, 4.05361e+06, 9453.89, 2.25475e+06, 16996.3, 8562862
955, 250544, 4.49343e+06, 9453.89, 2.48022e+06, 17127.6, 9488052
955, 273321, 4.93624e+06, 9453.89, 2.7057e+06, 17247.5, 10419224
955, 296097, 5.38177e+06, 9453.89, 2.93117e+06, 17357.8, 11355839
955, 318874, 5.82985e+06, 9453.89, 3.15665e+06, 17459.9, 12297555
955, 341651, 6.28028e+06, 9453.89, 3.38213e+06, 17555, 13243970
955, 364428, 6.73291e+06, 9453.89, 3.6076e+06, 17643.9, 14194769
955, 387204, 7.18756e+06, 9453.89, 3.83307e+06, 17727.4, 15149636
955, 409981, 7.64418e+06, 9453.89, 4.05855e+06, 17806.2, 16108414
955, 432758, 8.10262e+06, 9453.89, 4.28403e+06, 17880.7, 17070845
956, 182596, 3.19147e+06, 9465.23, 1.80786e+06, 16709.3, 6748224
956, 205420, 3.6253e+06, 9465.23, 2.03384e+06, 16871.7, 7661532
956, 228245, 4.06281e+06, 9465.23, 2.25982e+06, 17017, 8582213
956, 251069, 4.50361e+06, 9465.23, 2.4858e+06, 17148.5, 9509450
956, 273894, 4.94742e+06, 9465.23, 2.71179e+06, 17268.5, 10442723
956, 296718, 5.39396e+06, 9465.23, 2.93777e+06, 17378.9, 11381449
956, 319543, 5.84305e+06, 9465.23, 3.16375e+06, 17481.1, 12325288
956, 342367, 6.29448e+06, 9465.23, 3.38973e+06, 17576.2, 13273793
956, 365192, 6.74813e+06, 9465.23, 3.61572e+06, 17665.3, 14226734
956, 388016, 7.20381e+06, 9465.23, 3.84169e+06, 17748.9, 15183752
956, 410841, 7.66145e+06, 9465.23, 4.06768e+06, 17827.7, 16144688
956, 433665, 8.12091e+06, 9465.23, 4.29366e+06, 17902.3, 17109242
957, 182978, 3.1987e+06, 9476.57, 1.81192e+06, 16729.6, 6763445
957, 205850, 3.63351e+06, 9476.57, 2.0384e+06, 16892.2, 7678812
957, 228723, 4.07201e+06, 9476.57, 2.2649e+06, 17037.7, 8601566
957, 251595, 4.5138e+06, 9476.57, 2.49139e+06, 17169.3, 9530891
957, 274467, 4.9586e+06, 9476.57, 2.71788e+06, 17289.4, 10466224
957, 297339, 5.40614e+06, 9476.57, 2.94436e+06, 17399.9, 11407063
957, 320212, 5.85625e+06, 9476.57, 3.17086e+06, 17502.3, 12353024
957, 343084, 6.3087e+06, 9476.57, 3.39735e+06, 17597.5, 13303663
957, 365956, 6.76335e+06, 9476.57, 3.62383e+06, 17686.6, 14258704
957, 388829, 7.22008e+06, 9476.57, 3.85033e+06, 17770.3, 15217914
957, 411701, 7.67873e+06, 9476.57, 4.07682e+06, 17849.2, 16180967
957, 434573, 8.13922e+06, 9476.57, 4.3033e+06, 17923.9, 17147688
958, 183361, 3.20594e+06, 9487.92, 1.81599e+06, 16750, 6778708
958, 206281, 3.64174e+06, 9487.92, 2.04298e+06, 16912.8, 7696134
958, 229201, 4.08121e+06, 9487.92, 2.26998e+06, 17058.4, 8620923
958, 252121, 4.524e+06, 9487.92, 2.49698e+06, 17190.1, 9552336
958, 275041, 4.96979e+06, 9487.92, 2.72397e+06, 17310.4, 10489770
958, 297961, 5.41835e+06, 9487.92, 2.95097e+06, 17421, 11432721
958, 320882, 5.86947e+06, 9487.92, 3.17798e+06, 17523.4, 12380806
958, 343802, 6.32294e+06, 9487.92, 3.40497e+06, 17618.8, 13333578
958, 366722, 6.77861e+06, 9487.92, 3.63197e+06, 17708, 14290761
958, 389642, 7.23635e+06, 9487.92, 3.85897e+06, 17791.8, 15252081
958, 412562, 7.69604e+06, 9487.92, 4.08597e+06, 17870.8, 16217293
958, 435482, 8.15756e+06, 9487.92, 4.31296e+06, 17945.5, 17186181
959, 183744, 3.21319e+06, 9499.27, 1.82006e+06, 16770.4, 6793973
959, 206712, 3.64997e+06, 9499.27, 2.04756e+06, 16933.3, 7713459
959, 229680, 4.09043e+06, 9499.27, 2.27507e+06, 17079.1, 8640323
959, 252648, 4.53422e+06, 9499.27, 2.50258e+06, 17211, 9573825
959, 275616, 4.98102e+06, 9499.27, 2.73008e+06, 17331.3, 10513361
959, 298584, 5.43058e+06, 9499.27, 2.95759e+06, 17442.1, 11458425
959, 321552, 5.88269e+06, 9499.27, 3.1851e+06, 17544.6, 12408592
959, 344520, 6.33718e+06, 9499.27, 3.4126e+06, 17640.1, 13363498
959, 367488, 6.79387e+06, 9499.27, 3.64011e+06, 17729.4, 14322824
959, 390456, 7.25264e+06, 9499.27, 3.86762e+06, 17813.2, 15286295
959, 413424, 7.71336e+06, 9499.27, 4.09512e+06, 17892.3, 16253667
959, 436392, 8.17592e+06, 9499.27, 4.32263e+06, 17967.1, 17224722
960, 184128, 3.22046e+06, 9510.61, 1.82414e+06, 16790.7, 6809281
960, 207144, 3.65822e+06, 9510.61, 2.05215e+06, 16953.9, 7730826
960, 230160, 4.09967e+06, 9510.61, 2.28017e+06, 17099.8, 8659766
960, 253176, 4.54445e+06, 9510.61, 2.50819e+06, 17231.8, 9595358
960, 276192, 4.99226e+06, 9510.61, 2.7362e+06, 17352.3, 10536996
960, 299208, 5.44283e+06, 9510.61, 2.96422e+06, 17463.2, 11484174
960, 322224, 5.89596e+06, 9510.61, 3.19224e+06, 17565.8, 12436466
960, 345240, 6.35146e+06, 9510.61, 3.42025e+06, 17661.4, 13393505
960, 368256, 6.80918e+06, 9510.61, 3.64827e+06, 17750.7, 14354975
960, 391272, 7.26898e+06, 9510.61, 3.87629e+06, 17834.7, 15320598
960, 414288, 7.73073e+06, 9510.61, 4.10431e+06, 17913.9, 16290130
960, 437304, 8.19432e+06, 9510.61, 4.33232e+06, 17988.7, 17263353
961, 184512, 3.22773e+06, 9521.97, 1.82822e+06, 16811.1, 6824590
961, 207576, 3.66647e+06, 9521.97, 2.05674e+06, 16974.4, 7748197
961, 230640, 4.10892e+06, 9521.97, 2.28527e+06, 17120.5, 8679212
961, 253704, 4.55469e+06, 9521.97, 2.5138e+06, 17252.6, 9616894
961, 276768, 5.0035e+06, 9521.97, 2.74233e+06, 17373.3, 10560634
961, 299832, 5.45508e+06, 9521.97, 2.97085e+06, 17484.2, 11509926
961, 322896, 5.90923e+06, 9521.97, 3.19938e+06, 17587, 12464343
961, 345960, 6.36575e+06, 9521.97, 3.42791e+06, 17682.6, 13423517
961, 369024, 6.82449e+06, 9521.97, 3.65643e+06, 17772.1, 14387130
961, 392088, 7.28532e+06, 9521.97, 3.88496e+06, 17856.2, 15354906
961, 415152, 7.7481e+06, 9521.97, 4.11349e+06, 17935.4, 16326599
961, 438216, 8.21273e+06, 9521.97, 4.34202e+06, 18010.4, 17301990
962, 184896, 3.23501e+06, 9533.32, 1.8323e+06, 16831.5, 6839902
962, 208008, 3.67473e+06, 9533.32, 2.06134e+06, 16995, 7765569
962, 231120, 4.11816e+06, 9533.32, 2.29037e+06, 17141.2, 8698661
962, 254232, 4.56494e+06, 9533.32, 2.51941e+06, 17273.5, 9638433
962, 277344, 5.01474e+06, 9533.32, 2.74845e+06, 17394.2, 10584276
962, 300456, 5.46734e+06, 9533.32, 2.97749e+06, 17505.3, 11535683
962, 323568, 5.92249e+06, 9533.32, 3.20652e+06, 17608.2, 12492224
962, 346680, 6.38004e+06, 9533.32, 3.43556e+06, 17703.9, 13453533
962, 369792, 6.8398e+06, 9533.32, 3.6646e+06, 17793.5, 14419290
962, 392904, 7.30166e+06, 9533.32, 3.89364e+06, 17877.6, 15389219
962, 416016, 7.76547e+06, 9533.32, 4.12267e+06, 17957, 16363072
962, 439128, 8.23114e+06, 9533.32, 4.35171e+06, 18032, 17340633
963, 185281, 3.2423e+06, 9544.67, 1.83639e+06, 16851.9, 6855257
963, 208441, 3.683e+06, 9544.67, 2.06594e+06, 17015.5, 7782985
963, 231601, 4.12743e+06, 9544.67, 2.29549e+06, 17161.9, 8718154
963, 254761, 4.5752e+06, 9544.67, 2.52504e+06, 17294.3, 9660017
963, 277921, 5.02601e+06, 9544.67, 2.75458e+06, 17415.2, 10607962
963, 301081, 5.47961e+06, 9544.67, 2.98413e+06, 17526.4, 11561484
963, 324242, 5.9358e+06, 9544.67, 3.21369e+06, 17629.4, 12520192
963, 347402, 6.39437e+06, 9544.67, 3.44324e+06, 17725.2, 13483636
963, 370562, 6.85516e+06, 9544.67, 3.67279e+06, 17814.9, 14451539
963, 393722, 7.31804e+06, 9544.67, 3.90233e+06, 17899.1, 15423621
963, 416882, 7.78289e+06, 9544.67, 4.13188e+06, 17978.5, 16399636
963, 440042, 8.24959e+06, 9544.67, 4.36143e+06, 18053.6, 17379365
964, 185666, 3.24959e+06, 9556.03, 1.84049e+06, 16872.3, 6870613
964, 208874, 3.69128e+06, 9556.03, 2.07054e+06, 17036.1, 7800403
964, 232083, 4.13671e+06, 9556.03, 2.30061e+06, 17182.6, 8737690
964, 255291, 4.58548e+06, 9556.03, 2.53067e+06, 17315.2, 9681644
964, 278499, 5.0373e+06, 9556.03, 2.76073e+06, 17436.2, 10631693
964, 301707, 5.49191e+06, 9556.03, 2.99079e+06, 17547.5, 11587330
964, 324916, 5.94912e+06, 9556.03, 3.22086e+06, 17650.6, 12548164
964, 348124, 6.4087e+06, 9556.03, 3.45091e+06, 17746.5, 13513744
964, 371332, 6.87051e+06, 9556.03, 3.68097e+06, 17836.3, 14483792
964, 394541, 7.33444e+06, 9556.03, 3.91104e+06, 17920.6, 15458069
964, 417749, 7.80032e+06, 9556.03, 4.1411e+06, 18000.1, 16436246
964, 440957, 8.26807e+06, 9556.03, 4.37116e+06, 18075.3, 17418146
965, 186052, 3.2569e+06, 9567.38, 1.84459e+06, 16892.7, 6886012
965, 209308, 3.69957e+06, 9567.38, 2.07516e+06, 17056.6, 7817864
965, 232565, 4.146e+06, 9567.38, 2.30574e+06, 17203.3, 8757229
965, 255821, 4.59577e+06, 9567.38, 2.53631e+06, 17336, 9703274
965, 279078, 5.04861e+06, 9567.38, 2.76689e+06, 17457.1, 10655469
965, 302334, 5.50423e+06, 9567.38, 2.99746e+06, 17568.6, 11613221
965, 325591, 5.96245e+06, 9567.38, 3.22803e+06, 17671.8, 12576182
965, 348847, 6.42305e+06, 9567.38, 3.4586e+06, 17767.8, 13543898
965, 372104, 6.88591e+06, 9567.38, 3.68918e+06, 17857.7, 14516133
965, 395360, 7.35085e+06, 9567.38, 3.91975e+06, 17942.1, 15492523
965, 418617, 7.81779e+06, 9567.38, 4.15033e+06, 18021.6, 16472905
965, 441873, 8.28656e+06, 9567.38, 4.3809e+06, 18096.9, 17456974
966, 186438, 3.26422e+06, 9578.74, 1.8487e+06, 16913.1, 6901413
966, 209742, 3.70787e+06, 9578.74, 2.07978e+06, 17077.2, 7835328
966, 233047, 4.15529e+06, 9578.74, 2.31087e+06, 17224, 8776770
966, 256352, 4.60607e+06, 9578.74, 2.54196e+06, 17356.9, 9724948
966, 279657, 5.05992e+06, 9578.74, 2.77305e+06, 17478.1, 10679248
966, 302961, 5.51655e+06, 9578.74, 3.00412e+06, 17589.7, 11639116
966, 326266, 5.97579e+06, 9578.74, 3.23521e+06, 17693, 12604204
966, 349571, 6.43743e+06, 9578.74, 3.4663e+06, 17789.1, 13574098
966, 372876, 6.90131e+06, 9578.74, 3.69739e+06, 17879.1, 14548479
966, 396180, 7.36728e+06, 9578.74, 3.92847e+06, 17963.5, 15527024
966, 419485, 7.83525e+06, 9578.74, 4.15956e+06, 18043.2, 16509568
966, 442790, 8.30509e+06, 9578.74, 4.39065e+06, 18118.6, 17495850
967, 186824, 3.27153e+06, 9590.1, 1.8528e+06, 16933.4, 6916816
967, 210177, 3.71619e+06, 9590.1, 2.0844e+06, 17097.8, 7852835
967, 233530, 4.1646e+06, 9590.1, 2.316e+06, 17244.8, 8796355
967, 256883, 4.61638e+06, 9590.1, 2.5476e+06, 17377.7, 9746626
967, 280236, 5.07123e+06, 9590.1, 2.7792e+06, 17499.1, 10703030
967, 303589, 5.52889e+06, 9590.1, 3.01081e+06, 17610.8, 11665057
967, 326942, 5.98914e+06, 9590.1, 3.24241e+06, 17714.2, 12632271
967, 350295, 6.45181e+06, 9590.1, 3.47401e+06, 17810.4, 13604303
967, 373648, 6.91672e+06, 9590.1, 3.70561e+06, 17900.4, 14580830
967, 397001, 7.38374e+06, 9590.1, 3.93721e+06, 17985, 15561571
967, 420354, 7.85274e+06, 9590.1, 4.16881e+06, 18064.8, 16546279
967, 443707, 8.32361e+06, 9590.1, 4.40041e+06, 18140.2, 17534732
968, 187211, 3.27887e+06, 9601.46, 1.85692e+06, 16953.8, 6932262
968, 210612, 3.72451e+06, 9601.46, 2.08903e+06, 17118.3, 7870344
968, 234014, 4.17393e+06, 9601.46, 2.32115e+06, 17265.5, 8815984
968, 257415, 4.62671e+06, 9601.46, 2.55326e+06, 17398.6, 9768347
968, 280816, 5.08256e+06, 9601.46, 2.78538e+06, 17520.1, 10726857
968, 304218, 5.54125e+06, 9601.46, 3.0175e+06, 17631.9, 11691042
968, 327619, 6.00252e+06, 9601.46, 3.24961e+06, 17735.4, 12660384
968, 351021, 6.46623e+06, 9601.46, 3.48173e+06, 17831.7, 13634595
968, 374422, 6.93216e+06, 9601.46, 3.71384e+06, 17921.8, 14613269
968, 397823, 7.40021e+06, 9601.46, 3.94595e+06, 18006.5, 15596166
968, 421225, 7.87027e+06, 9601.46, 4.17807e+06, 18086.3, 16583079
968, 444626, 8.34218e+06, 9601.46, 4.41018e+06, 18161.8, 17573704
969, 187598, 3.28621e+06, 9612.82, 1.86104e+06, 16974.2, 6947710
969, 211048, 3.73285e+06, 9612.82, 2.09367e+06, 17138.9, 7887896
969, 234498, 4.18326e+06, 9612.82, 2.3263e+06, 17286.2, 8835615
969, 257947, 4.63704e+06, 9612.82, 2.55893e+06, 17419.4, 9790072
969, 281397, 5.09392e+06, 9612.82, 2.79156e+06, 17541.1, 10750729
969, 304847, 5.55362e+06, 9612.82, 3.02419e+06, 17653, 11717031
969, 328297, 6.01593e+06, 9612.82, 3.25682e+06, 17756.6, 12688543
969, 351747, 6.48065e+06, 9612.82, 3.48945e+06, 17853, 13664892
969, 375196, 6.94761e+06, 9612.82, 3.72208e+06, 17943.2, 14645713
969, 398646, 7.41671e+06, 9612.82, 3.95471e+06, 18028, 15630808
969, 422096, 7.8878e+06, 9612.82, 4.18734e+06, 18107.9, 16619885
969, 445546, 8.36077e+06, 9612.82, 4.41997e+06, 18183.5, 17612723
970, 187986, 3.29356e+06, 9624.19, 1.86517e+06, 16994.7, 6963200
970, 211484, 3.74119e+06, 9624.19, 2.09831e+06, 17159.5, 7905450
970, 234982, 4.19259e+06, 9624.19, 2.33145e+06, 17306.9, 8855250
970, 258480, 4.64739e+06, 9624.19, 2.5646e+06, 17440.3, 9811841
970, 281979, 5.10529e+06, 9624.19, 2.79775e+06, 17562.1, 10774645
970, 305477, 5.56601e+06, 9624.19, 3.03089e+06, 17674.1, 11743065
970, 328975, 6.02933e+06, 9624.19, 3.26404e+06, 17777.8, 12716705
970, 352473, 6.49507e+06, 9624.19, 3.49718e+06, 17874.3, 13695192
970, 375972, 6.9631e+06, 9624.19, 3.73033e+06, 17964.7, 14678245
970, 399470, 7.43323e+06, 9624.19, 3.96348e+06, 18049.5, 15665496
970, 422968, 7.90535e+06, 9624.19, 4.19662e+06, 18129.5, 16656738
970, 446466, 8.37936e+06, 9624.19, 4.42976e+06, 18205.1, 17651749
971, 188374, 3.30092e+06, 9635.55, 1.8693e+06, 17015.1, 6978692
971, 211920, 3.74953e+06, 9635.55, 2.10295e+06, 17180.1, 7923008
971, 235467, 4.20195e+06, 9635.55, 2.33662e+06, 17327.7, 8874928
971, 259014, 4.65776e+06, 9635.55, 2.57028e+06, 17461.2, 9833653
971, 282561, 5.11667e+06, 9635.55, 2.80395e+06, 17583.1, 10798564
971, 306107, 5.57839e+06, 9635.55, 3.0376e+06, 17695.2, 11769102
971, 329654, 6.04275e+06, 9635.55, 3.27126e+06, 17799, 12744913
971, 353201, 6.50954e+06, 9635.55, 3.50493e+06, 17895.7, 13725581
971, 376748, 6.97859e+06, 9635.55, 3.73859e+06, 17986.1, 14710782
971, 400294, 7.44975e+06, 9635.55, 3.97225e+06, 18071, 15700190
971, 423841, 7.92293e+06, 9635.55, 4.20591e+06, 18151.1, 16693639
971, 447388, 8.39799e+06, 9635.55, 4.43958e+06, 18226.8, 17690864
972, 188762, 3.30828e+06, 9646.92, 1.87343e+06, 17035.5, 6994187
972, 212357, 3.7579e+06, 9646.92, 2.1076e+06, 17200.6, 7940608
972, 235953, 4.21132e+06, 9646.92, 2.34179e+06, 17348.4, 8894649
972, 259548, 4.66814e+06, 9646.92, 2.57597e+06, 17482, 9855469
972, 283143, 5.12805e+06, 9646.92, 2.81014e+06, 17604.1, 10822487
972, 306738, 5.59081e+06, 9646.92, 3.04432e+06, 17716.3, 11795185
972, 330334, 6.0562e+06, 9646.92, 3.2785e+06, 17820.2, 12773167
972, 353929, 6.52401e+06, 9646.92, 3.51268e+06, 17917, 13755974
972, 377524, 6.99409e+06, 9646.92, 3.74685e+06, 18007.5, 14743323
972, 401120, 7.46632e+06, 9646.92, 3.98104e+06, 18092.5, 15734973
972, 424715, 7.94053e+06, 9646.92, 4.21522e+06, 18172.6, 16730587
972, 448310, 8.41663e+06, 9646.92, 4.44939e+06, 18248.5, 17729985
973, 189151, 3.31566e+06, 9658.29, 1.87757e+06, 17055.9, 7009724
973, 212795, 3.76628e+06, 9658.29, 2.11227e+06, 17221.2, 7958250
973, 236439, 4.2207e+06, 9658.29, 2.34696e+06, 17369.1, 8914373
973, 260082, 4.67851e+06, 9658.29, 2.58165e+06, 17502.9, 9877288
973, 283726, 5.13945e+06, 9658.29, 2.81635e+06, 17625.1, 10846455
973, 307370, 5.60324e+06, 9658.29, 3.05105e+06, 17737.4, 11821313
973, 331014, 6.06965e+06, 9658.29, 3.28574e+06, 17841.4, 12801425
973, 354658, 6.5385e+06, 9658.29, 3.52044e+06, 17938.3, 13786413
973, 378302, 7.00963e+06, 9658.29, 3.75514e+06, 18028.9, 14775953
973, 401946, 7.48288e+06, 9658.29, 3.98983e+06, 18114, 15769760
973, 425590, 7.95815e+06, 9658.29, 4.22453e+06, 18194.2, 16767582
973, 449234, 8.43532e+06, 9658.29, 4.45923e+06, 18270.1, 17769197
974, 189540, 3.32304e+06, 9669.66, 1.88171e+06, 17076.3, 7025263
974, 213232, 3.77465e+06, 9669.66, 2.11692e+06, 17241.8, 7975856
974, 236925, 4.23008e+06, 9669.66, 2.35214e+06, 17389.9, 8934100
974, 260618, 4.68893e+06, 9669.66, 2.58736e+06, 17523.8, 9899192
974, 284310, 5.15087e+06, 9669.66, 2.82257e+06, 17646.1, 10870467
974, 308003, 5.61569e+06, 9669.66, 3.05779e+06, 17758.5, 11847486
974, 331695, 6.08312e+06, 9669.66, 3.29299e+06, 17862.7, 12829728
974, 355388, 6.55301e+06, 9669.66, 3.52821e+06, 17959.6, 13816898
974, 379080, 7.02516e+06, 9669.66, 3.76342e+06, 18050.3, 14808588
974, 402773, 7.49948e+06, 9669.66, 3.99864e+06, 18135.5, 15804595
974, 426465, 7.97578e+06, 9669.66, 4.23385e+06, 18215.8, 16804583
974, 450158, 8.454e+06, 9669.66, 4.46907e+06, 18291.8, 17808414
975, 189930, 3.33044e+06, 9681.03, 1.88586e+06, 17096.7, 7040845
975, 213671, 3.78305e+06, 9681.03, 2.12159e+06, 17262.4, 7993544
975, 237412, 4.23947e+06, 9681.03, 2.35733e+06, 17410.6, 8953870
975, 261153, 4.69933e+06, 9681.03, 2.59306e+06, 17544.7, 9921058
975, 284895, 5.16232e+06, 9681.03, 2.8288e+06, 17667.1, 10894524
975, 308636, 5.62815e+06, 9681.03, 3.06453e+06, 17779.7, 11873663
975, 332377, 6.09661e+06, 9681.03, 3.30026e+06, 17883.9, 12858077
975, 356118, 6.56753e+06, 9681.03, 3.53599e+06, 17980.9, 13847388
975, 379860, 7.04075e+06, 9681.03, 3.77173e+06, 18071.7, 14841311
975, 403601, 7.51609e+06, 9681.03, 4.00746e+06, 18157, 15839476
975, 427342, 7.99345e+06, 9681.03, 4.24319e+06, 18237.4, 16841674
975, 451083, 8.47271e+06, 9681.03, 4.47892e+06, 18313.5, 17847679
976, 190320, 3.33785e+06, 9692.4, 1.89002e+06, 17117.2, 7056429
976, 214110, 3.79146e+06, 9692.4, 2.12627e+06, 17283, 8011235
976, 237900, 4.24889e+06, 9692.4, 2.36252e+06, 17431.4, 8973684
976, 261690, 4.70977e+06, 9692.4, 2.59877e+06, 17565.6, 9943010
976, 285480, 5.17376e+06, 9692.4, 2.83503e+06, 17688.1, 10918584
976, 309270, 5.64062e+06, 9692.4, 3.07128e+06, 17800.8, 11899885
976, 333060, 6.11013e+06, 9692.4, 3.30753e+06, 17905.1, 12886471
976, 356850, 6.58208e+06, 9692.4, 3.54378e+06, 18002.3, 13877965
976, 380640, 7.05633e+06, 9692.4, 3.78004e+06, 18093.2, 14874039
976, 404430, 7.53272e+06, 9692.4, 4.01629e+06, 18178.5, 15874405
976, 428220, 8.01114e+06, 9692.4, 4.25254e+06, 18259, 16878812
976, 452010, 8.49146e+06, 9692.4, 4.48879e+06, 18335.1, 17887034
977, 190710, 3.34525e+06, 9703.77, 1.89417e+06, 17137.6, 7072015
977, 214549, 3.79987e+06, 9703.77, 2.13095e+06, 17303.6, 8028929
977, 238388, 4.25831e+06, 9703.77, 2.36772e+06, 17452.1, 8993501
977, 262226, 4.72019e+06, 9703.77, 2.60448e+06, 17586.4, 9964923
977, 286065, 5.18521e+06, 9703.77, 2.84126e+06, 17709.1, 10942647
977, 309904, 5.6531e+06, 9703.77, 3.07803e+06, 17821.9, 11926110
977, 333743, 6.12364e+06, 9703.77, 3.31481e+06, 17926.4, 12914870
977, 357582, 6.59664e+06, 9703.77, 3.55158e+06, 18023.6, 13908547
977, 381420, 7.07192e+06, 9703.77, 3.78835e+06, 18114.6, 14906771
977, 405259, 7.54936e+06, 9703.77, 4.02512e+06, 18200, 15909339
977, 429098, 8.02883e+06, 9703.77, 4.26189e+06, 18280.6, 16915955
977, 452937, 8.51021e+06, 9703.77, 4.49867e+06, 18356.8, 17926395
978, 191101, 3.35267e+06, 9715.15, 1.89834e+06, 17158, 7087643
978, 214988, 3.80828e+06, 9715.15, 2.13562e+06, 17324.2, 8046625
978, 238876, 4.26774e+06, 9715.15, 2.37292e+06, 17472.9, 9013321
978, 262764, 4.73065e+06, 9715.15, 2.61022e+06, 17607.3, 9986922
978, 286651, 5.19668e+06, 9715.15, 2.8475e+06, 17730.1, 10966756
978, 310539, 5.6656e+06, 9715.15, 3.0848e+06, 17843, 11952381
978, 334427, 6.13718e+06, 9715.15, 3.32209e+06, 17947.6, 12943314
978, 358314, 6.6112e+06, 9715.15, 3.55938e+06, 18044.9, 13939133
978, 382202, 7.08754e+06, 9715.15, 3.79668e+06, 18136, 14939592
978, 406090, 7.56604e+06, 9715.15, 4.03397e+06, 18221.5, 15944361
978, 429977, 8.04655e+06, 9715.15, 4.27126e+06, 18302.2, 16953146
978, 453865, 8.52899e+06, 9715.15, 4.50855e+06, 18378.5, 17965803
979, 191492, 3.3601e+06, 9726.53, 1.9025e+06, 17178.4, 7103274
979, 215428, 3.8167e+06, 9726.53, 2.14031e+06, 17344.8, 8064364
979, 239365, 4.27718e+06, 9726.53, 2.37813e+06, 17493.6, 9033184
979, 263302, 4.74111e+06, 9726.53, 2.61595e+06, 17628.2, 10008923
979, 287238, 5.20817e+06, 9726.53, 2.85376e+06, 17751.1, 10990908
979, 311175, 5.67812e+06, 9726.53, 3.09157e+06, 17864.2, 11978697
979, 335111, 6.15072e+06, 9726.53, 3.32938e+06, 17968.8, 12971762
979, 359048, 6.62581e+06, 9726.53, 3.5672e+06, 18066.3, 13969807
979, 382984, 7.10318e+06, 9726.53, 3.80501e+06, 18157.4, 14972417
979, 406921, 7.58272e+06, 9726.53, 4.04283e+06, 18243.1, 15979389
979, 430857, 8.06429e+06, 9726.53, 4.28064e+06, 18323.8, 16990384
979, 454794, 8.54779e+06, 9726.53, 4.51845e+06, 18400.2, 18005260
980, 191884, 3.36754e+06, 9737.91, 1.90668e+06, 17198.9, 7118947
980, 215869, 3.82515e+06, 9737.91, 2.14501e+06, 17365.4, 8082146
980, 239855, 4.28664e+06, 9737.91, 2.38335e+06, 17514.4, 9053091
980, 263840, 4.75157e+06, 9737.91, 2.62168e+06, 17649.1, 10030928
980, 287826, 5.21968e+06, 9737.91, 2.86002e+06, 17772.1, 11015106
980, 311811, 5.69065e+06, 9737.91, 3.09835e+06, 17885.3, 12005017
980, 335797, 6.1643e+06, 9737.91, 3.33669e+06, 17990.1, 13000298
980, 359782, 6.64041e+06, 9737.91, 3.57502e+06, 18087.6, 14000485
980, 383768, 7.11885e+06, 9737.91, 3.81336e+06, 18178.9, 15005331
980, 407753, 7.59943e+06, 9737.91, 4.05169e+06, 18264.6, 16014464
980, 431739, 8.08207e+06, 9737.91, 4.29003e+06, 18345.4, 17027712
980, 455724, 8.56661e+06, 9737.91, 4.52836e+06, 18421.8, 18044764
981, 192276, 3.37499e+06, 9749.29, 1.91086e+06, 17219.3, 7134622
981, 216310, 3.83361e+06, 9749.29, 2.14971e+06, 17386, 8099931
981, 240345, 4.29611e+06, 9749.29, 2.38857e+06, 17535.1, 9073001
